(146963, 242, 57, 45, 35)
(146964, 1008, 76, 37, 27)
(146965, 542, 98, 79, 49)
(146966, 46, 33, 65, 99)
(146967, 626, 83, 23, 23)
(146968, 21, 15, 66, 72)
(146969, 270, 23, 35, 53)
(146970, 16, 42, 42, 73)
(146971, 410, 80, 97, 70)
(146972, 270, 26, 50, 68)
(146973, 46, 1, 65, 49)
(146974, 179, 67, 47, 59)
(146975, 222, 90, 15, 71)
(146976, 16, 62, 19, 50)
(146977, 899, 98, 13, 74)
(146978, 21, 12, 38, 77)
(146979, 1008, 84, 77, 1)
(146980, 480, 82, 63, 21)
(146981, 222, 75, 52, 89)
(146982, 16, 37, 8, 56)
(146983, 1008, 14, 4, 80)
(146984, 46, 100, 61, 3)
(146985, 21, 2, 14, 84)
(146986, 899, 49, 39, 85)
(146987, 270, 19, 70, 75)
(146988, 179, 22, 86, 21)
(146989, 410, 58, 11, 73)
(146990, 1710, 13, 29, 76)
(146991, 542, 100, 93, 56)
(146992, 626, 70, 58, 55)
(146993, 222, 64, 1, 60)
(146994, 16, 83, 80, 63)
(146995, 410, 65, 29, 42)
(146996, 21, 46, 80, 79)
(146997, 1008, 54, 16, 12)
(146998, 242, 30, 44, 25)
(146999, 242, 4, 64, 4)
(147000, 480, 5, 75, 87)
(147001, 16, 50, 83, 59)
(147002, 1752, 72, 74, 20)
(147003, 626, 80, 26, 71)
(147004, 21, 80, 32, 78)
(147005, 222, 70, 34, 33)
(147006, 179, 25, 70, 25)
(147007, 410, 94, 92, 66)
(147008, 16, 0, 54, 20)
(147009, 21, 65, 88, 79)
(147010, 242, 34, 1, 14)
(147011, 410, 49, 35, 80)
(147012, 222, 12, 38, 27)
(147013, 46, 23, 2, 1)
(147014, 626, 82, 79, 55)
(147015, 480, 52, 29, 87)
(147016, 270, 76, 31, 3)
(147017, 626, 60, 13, 60)
(147018, 222, 63, 71, 77)
(147019, 16, 95, 98, 30)
(147020, 242, 31, 82, 24)
(147021, 899, 6, 63, 44)
(147022, 46, 42, 41, 74)
(147023, 179, 50, 9, 47)
(147024, 410, 100, 57, 23)
(147025, 480, 86, 38, 76)
(147026, 410, 14, 73, 47)
(147027, 242, 2, 15, 2)
(147028, 222, 61, 76, 55)
(147029, 46, 42, 37, 65)
(147030, 179, 81, 83, 45)
(147031, 16, 49, 92, 74)
(147032, 21, 15, 75, 51)
(147033, 899, 30, 74, 64)
(147034, 270, 7, 39, 98)
(147035, 21, 86, 99, 99)
(147036, 46, 12, 82, 12)
(147037, 242, 37, 26, 42)
(147038, 542, 23, 61, 88)
(147039, 16, 94, 62, 6)
(147040, 270, 54, 39, 24)
(147041, 179, 66, 41, 54)
(147042, 410, 77, 75, 84)
(147043, 480, 88, 70, 71)
(147044, 542, 23, 57, 85)
(147045, 242, 44, 19, 33)
(147046, 222, 48, 77, 11)
(147047, 46, 48, 68, 80)
(147048, 1952, 38, 23, 54)
(147049, 1076, 55, 64, 94)
(147050, 21, 86, 46, 72)
(147051, 16, 77, 100, 94)
(147052, 270, 25, 58, 37)
(147053, 222, 53, 45, 30)
(147054, 542, 9, 75, 85)
(147055, 46, 44, 64, 79)
(147056, 270, 37, 63, 42)
(147057, 16, 78, 55, 96)
(147058, 21, 16, 41, 0)
(147059, 899, 99, 38, 81)
(147060, 179, 6, 53, 85)
(147061, 242, 98, 97, 35)
(147062, 16, 85, 62, 15)
(147063, 1837, 41, 4, 5)
(147064, 46, 59, 35, 81)
(147065, 1076, 39, 34, 81)
(147066, 1008, 2, 91, 25)
(147067, 899, 48, 78, 18)
(147068, 21, 51, 97, 78)
(147069, 179, 18, 62, 61)
(147070, 480, 47, 8, 17)
(147071, 480, 25, 51, 8)
(147072, 242, 84, 50, 84)
(147073, 179, 13, 30, 51)
(147074, 626, 53, 34, 19)
(147075, 16, 44, 89, 48)
(147076, 1076, 10, 34, 15)
(147077, 1752, 30, 89, 56)
(147078, 21, 80, 65, 22)
(147079, 46, 72, 31, 99)
(147080, 16, 86, 83, 10)
(147081, 410, 95, 11, 82)
(147082, 1686, 87, 5, 31)
(147083, 242, 16, 3, 30)
(147084, 222, 66, 59, 14)
(147085, 542, 47, 6, 8)
(147086, 46, 90, 83, 49)
(147087, 270, 93, 17, 95)
(147088, 899, 45, 85, 63)
(147089, 1686, 70, 50, 43)
(147090, 1076, 15, 81, 24)
(147091, 179, 36, 64, 30)
(147092, 21, 63, 29, 26)
(147093, 1686, 60, 40, 76)
(147094, 1686, 63, 20, 40)
(147095, 1008, 70, 93, 68)
(147096, 1686, 68, 21, 68)
(147097, 480, 64, 99, 32)
(147098, 626, 32, 7, 56)
(147099, 1686, 24, 24, 0)
(147100, 1686, 49, 48, 55)
(147101, 410, 98, 68, 83)
(147102, 16, 59, 81, 36)
(147103, 242, 52, 59, 48)
(147104, 1686, 8, 65, 39)
(147105, 899, 87, 97, 76)
(147106, 1686, 44, 45, 40)
(147107, 1076, 58, 17, 22)
(147108, 270, 26, 30, 14)
(147109, 46, 68, 75, 92)
(147110, 179, 63, 14, 10)
(147111, 21, 6, 42, 0)
(147112, 1008, 50, 36, 68)
(147113, 1686, 68, 86, 82)
(147114, 626, 51, 32, 75)
(147115, 480, 88, 26, 27)
(147116, 222, 20, 73, 86)
(147117, 542, 98, 88, 27)
(147118, 351, 13, 77, 100)
(147119, 536, 50, 4, 88)
(147120, 1014, 41, 30, 75)
(147121, 199, 27, 45, 80)
(147122, 458, 32, 93, 97)
(147124, 744, 29, 20, 41)
(147127, 2270, 55, 27, 88)
(147128, 450, 72, 90, 37)
(147129, 586, 19, 14, 66)
(147133, 536, 86, 48, 25)
(147134, 1014, 41, 17, 15)
(147135, 2270, 25, 50, 33)
(147136, 351, 16, 27, 27)
(147137, 572, 44, 80, 50)
(147138, 2876, 45, 91, 67)
(147139, 536, 66, 82, 5)
(147140, 1820, 32, 88, 32)
(147141, 351, 19, 69, 12)
(147143, 586, 44, 34, 100)
(147145, 1014, 32, 92, 71)
(147147, 572, 38, 31, 86)
(147148, 536, 34, 14, 76)
(147150, 458, 72, 97, 52)
(147151, 199, 73, 98, 49)
(147152, 1820, 85, 89, 89)
(147154, 744, 78, 33, 33)
(147155, 1014, 100, 45, 24)
(147157, 572, 27, 90, 23)
(147158, 536, 96, 43, 85)
(147159, 2019, 1, 68, 25)
(147160, 450, 54, 59, 16)
(147161, 458, 9, 5, 60)
(147162, 586, 8, 10, 52)
(147164, 572, 39, 35, 17)
(147165, 1820, 64, 16, 2)
(147167, 199, 83, 77, 85)
(147168, 458, 73, 86, 21)
(147169, 2306, 1, 25, 87)
(147171, 199, 86, 45, 65)
(147172, 1014, 15, 22, 54)
(147174, 450, 18, 56, 62)
(147175, 586, 44, 25, 64)
(147176, 572, 34, 100, 17)
(147177, 351, 21, 42, 31)
(147178, 3189, 29, 42, 90)
(147180, 450, 80, 89, 70)
(147181, 458, 77, 29, 70)
(147183, 199, 32, 43, 36)
(147184, 2270, 83, 1, 99)
(147186, 351, 50, 94, 75)
(147187, 572, 9, 25, 81)
(147188, 458, 20, 30, 11)
(147190, 1014, 78, 44, 55)
(147191, 2019, 19, 28, 41)
(147192, 199, 48, 84, 8)
(147195, 450, 23, 15, 21)
(147196, 1820, 80, 28, 58)
(147197, 351, 72, 47, 59)
(147198, 744, 57, 81, 21)
(147199, 450, 8, 38, 16)
(147200, 199, 84, 89, 80)
(147201, 458, 84, 68, 28)
(147203, 351, 96, 85, 22)
(147206, 2306, 37, 77, 83)
(147207, 572, 14, 26, 81)
(147209, 536, 85, 7, 50)
(147210, 1820, 20, 84, 31)
(147211, 2270, 13, 85, 99)
(147212, 450, 23, 45, 58)
(147214, 744, 2, 50, 24)
(147216, 199, 70, 65, 90)
(147217, 351, 43, 21, 79)
(147218, 586, 92, 45, 96)
(147219, 199, 19, 33, 89)
(147220, 450, 96, 42, 53)
(147221, 351, 83, 50, 63)
(147223, 1014, 29, 58, 58)
(147224, 744, 79, 92, 52)
(147226, 536, 67, 50, 57)
(147228, 2019, 68, 3, 27)
(147229, 536, 33, 72, 14)
(147230, 572, 28, 83, 7)
(147234, 744, 20, 24, 66)
(147235, 586, 7, 78, 40)
(147236, 3245, 53, 43, 24)
(147237, 199, 22, 14, 15)
(147238, 351, 69, 93, 20)
(147239, 458, 88, 53, 38)
(147241, 1820, 87, 2, 33)
(147243, 536, 99, 31, 16)
(147244, 586, 66, 40, 72)
(147246, 2306, 80, 80, 52)
(147247, 572, 30, 2, 2)
(147248, 2270, 36, 98, 55)
(147249, 536, 23, 86, 70)
(147250, 199, 33, 25, 20)
(147251, 450, 86, 93, 96)
(147252, 458, 21, 6, 95)
(147254, 744, 79, 2, 62)
(147255, 586, 43, 92, 71)
(147256, 351, 86, 56, 63)
(147258, 2876, 23, 63, 35)
(147260, 199, 70, 73, 2)
(147261, 536, 1, 87, 69)
(147262, 1014, 92, 9, 10)
(147263, 458, 14, 42, 19)
(147266, 450, 56, 10, 41)
(147267, 572, 34, 29, 76)
(147268, 572, 55, 60, 3)
(147269, 199, 55, 90, 66)
(147270, 351, 52, 9, 50)
(147271, 450, 64, 96, 15)
(147272, 458, 77, 61, 49)
(147273, 744, 95, 21, 92)
(147274, 586, 40, 36, 32)
(147278, 536, 96, 70, 47)
(147279, 2019, 63, 83, 54)
(147280, 199, 2, 25, 65)
(147281, 1820, 63, 59, 52)
(147283, 450, 32, 8, 32)
(147285, 351, 23, 9, 92)
(147287, 458, 13, 24, 6)
(147288, 199, 56, 37, 54)
(147289, 351, 31, 91, 52)
(147290, 2019, 33, 62, 86)
(147291, 450, 8, 52, 68)
(147292, 458, 17, 51, 37)
(147294, 586, 99, 78, 39)
(147295, 2876, 54, 88, 46)
(147298, 3189, 67, 59, 67)
(147299, 744, 9, 22, 65)
(147300, 199, 30, 46, 91)
(147301, 450, 91, 84, 74)
(147304, 2019, 73, 24, 53)
(147305, 351, 57, 93, 6)
(147306, 2306, 1, 32, 32)
(147308, 458, 3, 76, 13)
(147309, 536, 28, 85, 52)
(147310, 199, 94, 15, 92)
(147313, 744, 64, 77, 96)
(147314, 1014, 99, 67, 27)
(147315, 2270, 11, 7, 20)
(147316, 351, 70, 16, 98)
(147319, 536, 65, 77, 35)
(147320, 572, 74, 82, 21)
(147321, 450, 78, 40, 8)
(147322, 351, 74, 19, 16)
(147323, 586, 94, 98, 94)
(147324, 2270, 99, 50, 20)
(147327, 1014, 55, 49, 56)
(147329, 2876, 0, 96, 94)
(147331, 1820, 14, 62, 46)
(147333, 586, 51, 17, 11)
(147334, 536, 93, 95, 45)
(147335, 1014, 34, 20, 40)
(147336, 351, 17, 94, 80)
(147337, 572, 41, 19, 44)
(147338, 744, 80, 84, 68)
(147339, 199, 65, 99, 27)
(147341, 458, 46, 70, 90)
(147342, 536, 31, 82, 95)
(147344, 1014, 29, 50, 67)
(147345, 572, 88, 100, 92)
(147347, 1820, 78, 94, 95)
(147348, 536, 84, 90, 60)
(147349, 2019, 94, 51, 23)
(147350, 450, 12, 0, 76)
(147351, 199, 5, 10, 93)
(147352, 1820, 34, 96, 81)
(147354, 458, 100, 4, 40)
(147355, 586, 19, 90, 13)
(147357, 572, 68, 3, 18)
(147358, 586, 62, 51, 72)
(147359, 351, 51, 91, 85)
(147360, 450, 74, 42, 57)
(147361, 458, 97, 93, 21)
(147363, 1014, 40, 74, 21)
(147364, 199, 66, 96, 71)
(147366, 2306, 32, 53, 40)
(147367, 572, 100, 0, 54)
(147368, 450, 100, 15, 1)
(147369, 2270, 64, 23, 24)
(147371, 199, 51, 0, 1)
(147372, 572, 33, 37, 69)
(147375, 458, 33, 12, 43)
(147376, 3189, 31, 5, 33)
(147377, 351, 21, 93, 96)
(147378, 2019, 80, 73, 38)
(147379, 450, 51, 91, 0)
(147380, 1820, 12, 9, 23)
(147381, 458, 73, 57, 62)
(147383, 1014, 52, 37, 43)
(147384, 351, 70, 49, 65)
(147387, 199, 18, 51, 71)
(147388, 450, 9, 48, 73)
(147390, 572, 67, 86, 54)
(147391, 2306, 40, 89, 25)
(147392, 199, 40, 45, 68)
(147394, 744, 1, 56, 69)
(147396, 458, 51, 95, 49)
(147397, 351, 2, 44, 97)
(147398, 536, 86, 37, 48)
(147399, 199, 93, 89, 1)
(147400, 450, 74, 86, 86)
(147401, 1820, 16, 1, 23)
(147404, 2270, 99, 32, 87)
(147406, 744, 95, 77, 81)
(147407, 351, 69, 99, 57)
(147409, 536, 57, 90, 97)
(147410, 199, 64, 19, 91)
(147411, 1014, 87, 34, 42)
(147414, 744, 3, 83, 44)
(147415, 586, 13, 23, 96)
(147416, 450, 90, 68, 27)
(147417, 351, 22, 69, 52)
(147418, 3245, 37, 89, 22)
(147419, 2019, 62, 80, 30)
(147420, 199, 11, 51, 95)
(147423, 744, 2, 62, 40)
(147424, 536, 5, 47, 95)
(147426, 586, 96, 11, 75)
(147427, 572, 2, 57, 18)
(147428, 2306, 4, 5, 11)
(147429, 536, 76, 52, 16)
(147430, 1820, 10, 25, 35)
(147432, 458, 21, 40, 13)
(147434, 572, 95, 12, 64)
(147435, 586, 55, 1, 70)
(147437, 351, 31, 66, 8)
(147439, 450, 50, 90, 82)
(147440, 199, 49, 66, 93)
(147441, 744, 81, 52, 30)
(147442, 586, 56, 80, 71)
(147443, 2270, 81, 65, 40)
(147444, 351, 62, 32, 90)
(147446, 458, 62, 17, 11)
(147447, 536, 35, 66, 61)
(147448, 1014, 85, 59, 16)
(147449, 536, 37, 76, 59)
(147450, 2876, 51, 59, 31)
(147451, 450, 4, 32, 22)
(147452, 458, 70, 46, 57)
(147454, 199, 91, 84, 8)
(147455, 572, 21, 19, 50)
(147458, 744, 51, 79, 95)
(147460, 199, 98, 94, 44)
(147461, 586, 93, 7, 47)
(147463, 458, 46, 33, 84)
(147464, 450, 91, 10, 41)
(147465, 351, 12, 72, 74)
(147467, 572, 33, 52, 5)
(147468, 1820, 34, 64, 4)
(147469, 536, 43, 31, 68)
(147471, 450, 71, 67, 7)
(147472, 458, 65, 60, 88)
(147473, 351, 23, 100, 32)
(147474, 199, 87, 11, 67)
(147475, 2019, 96, 23, 98)
(147478, 586, 4, 68, 64)
(147479, 2876, 64, 75, 74)
(147480, 199, 81, 60, 3)
(147481, 458, 15, 36, 27)
(147485, 351, 79, 82, 4)
(147486, 2019, 41, 26, 31)
(147487, 450, 3, 94, 77)
(147488, 3189, 46, 62, 18)
(147490, 2019, 18, 89, 77)
(147491, 450, 41, 32, 21)
(147492, 199, 31, 7, 65)
(147493, 744, 26, 60, 20)
(147494, 351, 43, 59, 96)
(147495, 2306, 64, 79, 71)
(147499, 3115, 2, 7, 34)
(147523, 3434, 6, 0, 74)
(147598, 3115, 17, 13, 73)
(147670, 3115, 59, 18, 52)
(147694, 3434, 48, 13, 56)
(147767, 3115, 73, 33, 48)
(147919, 473, 48, 95, 52)
(147922, 347, 43, 7, 51)
(147923, 504, 34, 98, 71)
(147926, 50, 50, 11, 93)
(147931, 347, 78, 25, 70)
(147934, 50, 83, 47, 10)
(147937, 2, 43, 10, 61)
(147940, 504, 43, 20, 90)
(147942, 50, 96, 50, 24)
(147951, 347, 52, 29, 67)
(147955, 2, 32, 82, 26)
(147957, 473, 16, 80, 13)
(147960, 50, 77, 92, 37)
(147961, 475, 24, 79, 13)
(147965, 473, 48, 98, 75)
(147971, 347, 17, 69, 78)
(147973, 2, 42, 65, 36)
(147974, 475, 70, 28, 61)
(147975, 502, 98, 88, 60)
(147979, 347, 35, 11, 1)
(147981, 475, 81, 11, 18)
(147983, 593, 30, 81, 15)
(147986, 665, 28, 52, 64)
(147994, 50, 81, 63, 43)
(147995, 475, 64, 94, 75)
(147996, 504, 26, 2, 61)
(147999, 502, 60, 39, 72)
(148002, 565, 64, 60, 31)
(148003, 2, 18, 45, 57)
(148004, 50, 67, 64, 79)
(148007, 473, 82, 6, 27)
(148012, 473, 15, 8, 56)
(148014, 475, 13, 43, 51)
(148016, 2, 11, 17, 21)
(148021, 502, 80, 4, 92)
(148023, 50, 9, 43, 64)
(148025, 347, 66, 11, 99)
(148026, 565, 36, 66, 87)
(148027, 473, 34, 42, 98)
(148030, 502, 45, 51, 88)
(148031, 2, 28, 39, 10)
(148032, 50, 95, 96, 75)
(148033, 593, 11, 25, 83)
(148034, 473, 2, 44, 48)
(148044, 2, 7, 8, 29)
(148045, 504, 99, 98, 77)
(148046, 502, 63, 28, 27)
(148051, 50, 30, 58, 17)
(148052, 2, 18, 44, 57)
(148054, 565, 78, 60, 5)
(148055, 473, 85, 18, 22)
(148061, 593, 47, 1, 32)
(148066, 680, 73, 19, 92)
(148073, 475, 72, 22, 50)
(148074, 2, 15, 47, 47)
(148075, 565, 42, 21, 17)
(148077, 504, 44, 16, 37)
(148082, 347, 82, 47, 13)
(148083, 50, 61, 0, 75)
(148084, 2, 73, 66, 23)
(148088, 502, 83, 1, 42)
(148089, 347, 28, 92, 23)
(148093, 475, 5, 85, 54)
(148102, 665, 71, 95, 95)
(148103, 347, 58, 13, 95)
(148104, 2, 90, 100, 7)
(148111, 347, 53, 0, 93)
(148114, 50, 63, 12, 72)
(148115, 504, 5, 15, 93)
(148117, 473, 72, 94, 33)
(148119, 50, 42, 73, 76)
(148124, 2, 1, 82, 67)
(148125, 347, 81, 7, 34)
(148134, 50, 92, 90, 62)
(148135, 504, 76, 31, 87)
(148141, 347, 21, 29, 53)
(148144, 2, 6, 27, 34)
(148146, 473, 47, 78, 28)
(148154, 50, 57, 99, 97)
(148155, 475, 10, 53, 35)
(148157, 473, 88, 43, 47)
(148159, 502, 40, 4, 98)
(148163, 2, 19, 21, 62)
(148164, 475, 20, 10, 32)
(148166, 347, 42, 64, 93)
(148171, 347, 41, 35, 62)
(148172, 665, 24, 48, 94)
(148175, 475, 73, 73, 100)
(148176, 593, 43, 79, 36)
(148178, 475, 98, 76, 73)
(148184, 504, 4, 18, 92)
(148187, 50, 76, 12, 40)
(148192, 2, 10, 30, 42)
(148193, 50, 98, 6, 73)
(148194, 473, 41, 8, 61)
(148195, 565, 0, 33, 24)
(148196, 502, 10, 51, 16)
(148203, 2, 7, 10, 64)
(148206, 475, 50, 87, 39)
(148207, 473, 6, 33, 22)
(148210, 502, 10, 71, 19)
(148211, 347, 71, 17, 62)
(148213, 473, 78, 95, 18)
(148214, 565, 31, 18, 84)
(148215, 50, 47, 11, 10)
(148223, 50, 66, 16, 67)
(148224, 2, 95, 17, 76)
(148225, 502, 99, 52, 66)
(148226, 593, 40, 21, 98)
(148227, 473, 27, 54, 71)
(148230, 502, 14, 65, 31)
(148234, 2, 15, 12, 3)
(148235, 504, 5, 95, 33)
(148241, 565, 68, 58, 56)
(148243, 50, 20, 5, 38)
(148244, 2, 80, 41, 8)
(148247, 473, 71, 64, 23)
(148254, 593, 65, 85, 81)
(148255, 680, 97, 69, 73)
(148262, 475, 10, 17, 15)
(148263, 565, 46, 44, 20)
(148264, 2, 98, 84, 92)
(148265, 504, 18, 67, 1)
(148268, 2, 35, 84, 6)
(148269, 347, 45, 32, 92)
(148272, 50, 45, 64, 61)
(148283, 347, 31, 23, 15)
(148285, 475, 30, 63, 14)
(148286, 502, 44, 60, 35)
(148289, 347, 18, 43, 15)
(148294, 2, 85, 54, 71)
(148296, 665, 76, 2, 19)
(148383, 516, 59, 37, 38)
(148506, 516, 92, 2, 52)
